CROP,YEAR,SEASON,STATE,AREA,PRODUCTION,ANNUAL_RAINFALL,FERTILIZER,PESTICIDE,YIELD,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
Maize,2013,Autumn     ,West Bengal,43701,117402,1939.9,6314357.49,11799.27,2.767777778,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Maize,2013,Rabi       ,West Bengal,46869,252419,1939.9,6772101.81,12654.63,3.530833333,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Maize,2013,Summer     ,West Bengal,53334,250660,1939.9,7706229.66,14400.18,2.987222222,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Masoor,2013,Rabi       ,West Bengal,65462,62747,1939.9,9458604.38,17674.74,0.841666667,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Mesta,2013,Kharif     ,West Bengal,8443,110666,1939.9,1219929.07,2279.61,11.676,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Moong(Green Gram),2013,Kharif     ,West Bengal,976,823,1939.9,141022.24,263.52,0.687777778,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Moong(Green Gram),2013,Rabi       ,West Bengal,2003,1606,1939.9,289413.47,540.81,0.733,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Moong(Green Gram),2013,Summer     ,West Bengal,21446,14571,1939.9,3098732.54,5790.42,0.804705882,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Moth,2013,Rabi       ,West Bengal,15,13,1939.9,2167.35,4.05,0.87,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Niger seed,2013,Kharif     ,West Bengal,3375,2531,1939.9,487653.75,911.25,0.565,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Other  Rabi pulses,2013,Rabi       ,West Bengal,311,144,1939.9,44936.39,83.97,0.4775,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Other Kharif pulses,2013,Kharif     ,West Bengal,879,587,1939.9,127006.71,237.33,0.536666667,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Peas & beans (Pulses),2013,Rabi       ,West Bengal,12661,15014,1939.9,1829387.89,3418.47,1.246666667,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Potato,2013,Rabi       ,West Bengal,409749,9020547,1939.9,59204633.01,110632.23,25.34722222,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Potato,2013,Summer     ,West Bengal,2446,29352,1939.9,353422.54,660.42,12,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Ragi,2013,Rabi       ,West Bengal,10107,11068,1939.9,1460360.43,2728.89,0.694,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Rapeseed &Mustard,2013,Rabi       ,West Bengal,448591,478084,1939.9,64816913.59,121119.57,0.993888889,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Rice,2013,Autumn     ,West Bengal,210036,493651,1939.9,30348101.64,56709.72,2.252777778,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Rice,2013,Summer     ,West Bengal,1286995,4338142,1939.9,185957907.6,347488.65,3.127222222,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Rice,2013,Winter     ,West Bengal,4016656,10545076,1939.9,580366625.4,1084497.12,2.626111111,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Safflower,2013,Rabi       ,West Bengal,472,390,1939.9,68199.28,127.44,0.806666667,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Sannhamp,2013,Kharif     ,West Bengal,782,3360,1939.9,112991.18,211.14,4.332857143,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Sesamum,2013,Autumn     ,West Bengal,1065,777,1939.9,153881.85,287.55,0.697777778,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Sesamum,2013,Summer     ,West Bengal,211131,196192,1939.9,30506318.19,57005.37,0.872352941,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Sesamum,2013,Winter     ,West Bengal,1037,743,1939.9,149836.13,279.99,0.668571429,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Small millets,2013,Autumn     ,West Bengal,986,657,1939.9,142467.14,266.22,0.53,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Small millets,2013,Rabi       ,West Bengal,510,716,1939.9,73689.9,137.7,0.985,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Soyabean,2013,Kharif     ,West Bengal,582,407,1939.9,84093.18,157.14,0.6225,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Sugarcane,2013,Whole Year ,West Bengal,17021,1945042,1939.9,2459364.29,4595.67,104.2206667,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Sunflower,2013,Kharif     ,West Bengal,6434,8717,1939.9,929648.66,1737.18,1.242666667,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Tobacco,2013,Whole Year ,West Bengal,12570,22287,1939.9,1816239.3,3393.9,1.1625,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Urad,2013,Kharif     ,West Bengal,60427,40267,1939.9,8731097.23,16315.29,0.575,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Urad,2013,Rabi       ,West Bengal,9625,8543,1939.9,1390716.25,2598.75,0.69375,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Wheat,2013,Rabi       ,West Bengal,331481,927837,1939.9,47895689.69,89499.87,2.538888889,2.5,10,4.8,45.6,195.9,233.4,263.2,401.4,254,353.2,0,0,1764,12.5,246.3,1152,353.2
Arhar/Tur,2014,Rabi       ,West Bengal,2049,2942,1483.5,309317.04,676.17,1.377,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Bajra,2014,Kharif     ,West Bengal,164,48,1483.5,24757.44,54.12,0.32,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Barley,2014,Rabi       ,West Bengal,2462,3457,1483.5,371663.52,812.46,1.42,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Castor seed,2014,Kharif     ,West Bengal,81,48,1483.5,12227.76,26.73,0.59,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Coconut ,2014,Whole Year ,West Bengal,29680,372300000,1483.5,4480492.8,9794.4,12561.52684,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Cotton(lint),2014,Kharif     ,West Bengal,615,1574,1483.5,92840.4,202.95,2.56,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Gram,2014,Rabi       ,West Bengal,26177,30844,1483.5,3951679.92,8638.41,1.147142857,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Groundnut,2014,Autumn     ,West Bengal,2008,1864,1483.5,303127.68,662.64,1.008888889,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Groundnut,2014,Rabi       ,West Bengal,13464,24379,1483.5,2032525.44,4443.12,1.655714286,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Groundnut,2014,Summer     ,West Bengal,55367,129207,1483.5,8358202.32,18271.11,2.165,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Horse-gram,2014,Rabi       ,West Bengal,1989,1031,1483.5,300259.44,656.37,0.639,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Jowar,2014,Autumn     ,West Bengal,25,8,1483.5,3774,8.25,0.32,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Jute,2014,Kharif     ,West Bengal,567215,8808271,1483.5,85626776.4,187180.95,16.97882353,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Khesari,2014,Rabi       ,West Bengal,33013,41047,1483.5,4983642.48,10894.29,1.166428571,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Linseed,2014,Rabi       ,West Bengal,5302,1931,1483.5,800389.92,1749.66,0.348,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Maize,2014,Autumn     ,West Bengal,45415,122104,1483.5,6855848.4,14986.95,3.369166667,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Maize,2014,Rabi       ,West Bengal,51093,278224,1483.5,7712999.28,16860.69,3.430833333,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Maize,2014,Summer     ,West Bengal,55289,249556,1483.5,8346427.44,18245.37,3.143333333,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Masoor,2014,Rabi       ,West Bengal,65972,63516,1483.5,9959133.12,21770.76,0.870555556,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Mesta,2014,Kharif     ,West Bengal,8882,112503,1483.5,1340826.72,2931.06,11.71181818,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Moong(Green Gram),2014,Kharif     ,West Bengal,1124,960,1483.5,169679.04,370.92,0.733,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Moong(Green Gram),2014,Rabi       ,West Bengal,2571,1727,1483.5,388118.16,848.43,0.778,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Moong(Green Gram),2014,Summer     ,West Bengal,27994,19059,1483.5,4225974.24,9238.02,0.90625,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Moth,2014,Kharif     ,West Bengal,16,14,1483.5,2415.36,5.28,0.88,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Niger seed,2014,Kharif     ,West Bengal,4122,2959,1483.5,622257.12,1360.26,0.551666667,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Other  Rabi pulses,2014,Rabi       ,West Bengal,308,133,1483.5,46495.68,101.64,0.443333333,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Other Kharif pulses,2014,Kharif     ,West Bengal,951,636,1483.5,143562.96,313.83,0.545714286,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Peas & beans (Pulses),2014,Rabi       ,West Bengal,14114,16778,1483.5,2130649.44,4657.62,1.175,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Potato,2014,Rabi       ,West Bengal,409805,13878709,1483.5,61864162.8,135235.65,30.99555556,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Potato,2014,Summer     ,West Bengal,2445,29340,1483.5,369097.2,806.85,12,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Ragi,2014,Autumn     ,West Bengal,10127,11094,1483.5,1528771.92,3341.91,0.71,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Rapeseed &Mustard,2014,Rabi       ,West Bengal,448602,479647,1483.5,67720957.92,148038.66,0.932777778,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Rice,2014,Autumn     ,West Bengal,227829,591451,1483.5,34393065.84,75183.57,2.516111111,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Rice,2014,Summer     ,West Bengal,1290020,4351753,1483.5,194741419.2,425706.6,3.254444444,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Rice,2014,Winter     ,West Bengal,4008662,10983992,1483.5,605147615.5,1322858.46,2.700555556,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Safflower,2014,Rabi       ,West Bengal,486,421,1483.5,73366.56,160.38,0.847142857,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Sannhamp,2014,Kharif     ,West Bengal,809,3361,1483.5,122126.64,266.97,4.1625,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Sesamum,2014,Autumn     ,West Bengal,1117,833,1483.5,168622.32,368.61,0.665,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Sesamum,2014,Summer     ,West Bengal,222239,206994,1483.5,33549199.44,73338.87,0.887647059,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Sesamum,2014,Winter     ,West Bengal,1125,807,1483.5,169830,371.25,0.661111111,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Small millets,2014,Autumn     ,West Bengal,1020,700,1483.5,153979.2,336.6,0.58,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Small millets,2014,Rabi       ,West Bengal,523,709,1483.5,78952.08,172.59,0.95,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Soyabean,2014,Kharif     ,West Bengal,595,417,1483.5,89821.2,196.35,0.5925,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Sugarcane,2014,Whole Year ,West Bengal,17728,2105506,1483.5,2676218.88,5850.24,105.06875,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Sunflower,2014,Kharif     ,West Bengal,6899,9002,1483.5,1041473.04,2276.67,1.265333333,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Tobacco,2014,Whole Year ,West Bengal,14230,23828,1483.5,2148160.8,4695.9,1.175,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Urad,2014,Kharif     ,West Bengal,61669,42332,1483.5,9309552.24,20350.77,0.57,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Urad,2014,Rabi       ,West Bengal,10038,9433,1483.5,1515336.48,3312.54,0.890909091,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Wheat,2014,Rabi       ,West Bengal,334640,939254,1483.5,50517254.4,110431.2,2.615,0.9,42.2,19.9,1.9,124.4,193.6,298.7,292.6,229.5,56.9,0.1,0.6,1261.3,43.1,146.2,1014.4,57.6
Arhar/Tur,2015,Rabi       ,West Bengal,2837,2480,1717,447990.67,936.21,0.842727273,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Bajra,2015,Kharif     ,West Bengal,166,49,1717,26213.06,54.78,0.32,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Barley,2015,Rabi       ,West Bengal,2500,3525,1717,394775,825,1.408571429,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Castor seed,2015,Kharif     ,West Bengal,56,34,1717,8842.96,18.48,0.61,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Coconut ,2015,Whole Year ,West Bengal,29513,373647500,1717,4660397.83,9739.29,12593.58421,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Cotton(lint),2015,Kharif     ,West Bengal,451,1326,1717,71217.41,148.83,2.94,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Gram,2015,Rabi       ,West Bengal,30792,24564,1717,4862364.72,10161.36,0.9,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Groundnut,2015,Autumn     ,West Bengal,2107,1900,1717,332716.37,695.31,0.984444444,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Groundnut,2015,Rabi       ,West Bengal,13472,24593,1717,2127363.52,4445.76,1.759285714,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Groundnut,2015,Summer     ,West Bengal,62098,145068,1717,9805895.18,20492.34,2,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Horse-gram,2015,Rabi       ,West Bengal,2081,1081,1717,328610.71,686.73,0.662727273,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Jowar,2015,Autumn     ,West Bengal,25,9,1717,3947.75,8.25,0.36,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Jute,2015,Kharif     ,West Bengal,544701,7667066,1717,86013734.91,179751.33,15.37588235,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Khesari,2015,Rabi       ,West Bengal,65422,58625,1717,10330788.02,21589.26,0.894375,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Linseed,2015,Rabi       ,West Bengal,6191,2275,1717,977620.81,2043.03,0.350714286,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Maize,2015,Autumn     ,West Bengal,45635,122780,1717,7206222.85,15059.55,2.642307692,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Maize,2015,Rabi       ,West Bengal,52130,284572,1717,8231848.3,17202.9,3.6,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Maize,2015,Summer     ,West Bengal,55352,255082,1717,8740634.32,18266.16,3.279444444,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Masoor,2015,Rabi       ,West Bengal,95466,63536,1717,15075036.06,31503.78,0.684444444,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Mesta,2015,Kharif     ,West Bengal,9379,109716,1717,1481037.89,3095.07,9.565,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Moong(Green Gram),2015,Kharif     ,West Bengal,1192,1029,1717,188228.72,393.36,0.762727273,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Moong(Green Gram),2015,Rabi       ,West Bengal,2633,1800,1717,415777.03,868.89,0.767,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Moong(Green Gram),2015,Summer     ,West Bengal,53186,36274,1717,8398601.26,17551.38,0.876875,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Moth,2015,Rabi       ,West Bengal,16,14,1717,2526.56,5.28,0.88,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Niger seed,2015,Kharif     ,West Bengal,4132,2959,1717,652484.12,1363.56,0.575,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Other  Rabi pulses,2015,Rabi       ,West Bengal,374,186,1717,59058.34,123.42,0.554,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Other Kharif pulses,2015,Kharif     ,West Bengal,951,636,1717,150172.41,313.83,0.545714286,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Peas & beans (Pulses),2015,Rabi       ,West Bengal,15025,11320,1717,2372597.75,4958.25,0.724666667,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Potato,2015,Rabi       ,West Bengal,489959,9696830,1717,77369425.69,161686.47,21.85277778,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Potato,2015,Summer     ,West Bengal,2445,29462,1717,386089.95,806.85,12.05,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Ragi,2015,Autumn     ,West Bengal,10132,11127,1717,1599944.12,3343.56,0.718,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Rapeseed &Mustard,2015,Rabi       ,West Bengal,457832,490219,1717,72296251.12,151084.56,0.887222222,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Rice,2015,Autumn     ,West Bengal,235970,612966,1717,37262022.7,77870.1,2.48,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Rice,2015,Summer     ,West Bengal,1310585,4424392,1717,206954477.4,432493.05,3.155,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Rice,2015,Winter     ,West Bengal,3977400,10910896,1717,628071234,1312542,2.670555556,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Safflower,2015,Kharif     ,West Bengal,486,424,1717,76744.26,160.38,0.855714286,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Sannhamp,2015,Kharif     ,West Bengal,810,3443,1717,127907.1,267.3,4.345,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Sesamum,2015,Autumn     ,West Bengal,1372,1122,1717,216652.52,452.76,0.756666667,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
Sesamum,2015,Summer     ,West Bengal,224865,209668,1717,35508432.15,74205.45,0.799411765,12.9,5.5,19.3,88.7,57.6,247.2,633.1,260.6,164,32.7,2.3,6.3,1530.2,18.4,165.6,1304.9,41.3
